,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
523,2054,6,,CBA Attila Csemege,23,1012,Budapest,Attila út,109,,POINT (47.50175 19.02784),Attila u. 109.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-21:00; Sa 07:00-21:00; Su 07:00-20:00; PH off,47.501738,19.0277889,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,1948976083,OSM_object_type.node,4,0,2021-10-10 12:40:44.000000,"{'addr:street': 'Attila út', 'branch': 'Attila út', 'brand': 'CBA', 'brand:wikidata': 'Q779845', 'brand:wikipedia': 'en:CBA (food retail)', 'name': 'CBA', 'opening_hours': 'Mo-Fr 06:00-21:00; Sa 07:00-21:00; Su 07:00-20:00', 'shop': 'convenience', 'wheelchair': 'no'}",,4.06392513,False
675,3615,6,,Kézműves CBA,965,2700,Cegléd,Kossuth Ferenc utca,3,,POINT (47.17176 19.79683),Kossuth F. utca 3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; PH off,47.17176,19.79683,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
676,2078,6,,Melita Élelmiszer,981,2740,Abony,Vasút út,4,,POINT (47.18701 20.00452),Vasút u. 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:30:00,,19:30:00,19:30:00,19:30:00,19:30:00,19:30:00,17:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:30; Sa 06:30-17:00; PH off,47.18701,20.00452,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
677,1853,6,,Kara Csemege,983,2746,Jászkarajenő,Rákóczi utca,20,,POINT (47.05352 20.06582),Rákóczi u. 20.,,,,,,,,,,,,,,,,,,+36 53 366 417,karabel@t-online.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,12:00:00,12:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-18:00; Sa 06:00-12:00; Su 07:00-12:00; PH off,47.05352,20.06582,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
678,2894,6,,CBA Élelmiszer,992,2765,Farmos,Jászberényi út,4,,POINT (47.36196 19.84689),Jászberényi utca 4.,,,,,,,,,,,,,,,,,,+36 53 390 201,geza.rozsavolgyi@gmail.com,,,,,,,,,,,,,,,,,,,05:00:00,05:00:00,05:00:00,05:00:00,05:00:00,06:00:00,07:00:00,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,12:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 05:00-18:00; Sa 06:00-13:00; Su 07:00-12:00; PH off,47.36196,19.84689,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
679,2444,6,,Svaldi Bt - 1.számú Svaldi húsbolt,997,2800,Tatabánya,Bánhidai lakótelep,102,,POINT (47.57898 18.38985),Bánhidai ltp 102.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,17:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-18:00; Sa 06:00-17:00; PH off,47.57898,18.38985,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
680,2676,6,,HTZRT - 26.számú CBA Élelmiszer üzlet,997,2800,Tatabánya,Hadsereg utca,40,,POINT (47.59199 18.37549),Hadsereg utca 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,19:00:00,20:00:00,20:00:00,20:00:00,20:00:00,14:00:00,,,,,,,,,,,,,,,,,,False,Mo 06:00-19:00; Tu-Fr 06:00-20:00; Sa 06:00-14:00; PH off,47.59199,18.37549,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
681,2886,6,,Gugu és Szili Boltja,1012,2834,Tardos,Temető utca,2,,POINT (47.66265 18.44767),Temető u. 2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,11:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-17:00; Sa 06:30-11:00; PH off,47.66265,18.44767,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
682,3348,6,,CBA Élelmiszer,1016,2840,Oroszlány,Móricz Zsigmond utca,31,,POINT (47.48507 18.30386),Móricz Zsigmond u. 31.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,10:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-18:00; Sa 06:00-13:00; Su 07:00-10:00; PH off,47.48507,18.30386,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
683,2545,6,,Stofi Market,1020,2852,Kecskéd,Malom utca,2/B,,POINT (47.52228 18.31366),Malom u. 2/b,,,,,,,,,,,,,,,,,,+36 34 573 038,stofikft@t-online.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,12:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:00; Sa 06:00-12:00; PH off,47.52228,18.31366,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
684,3644,6,,34.számú Delikát Csemege,1031,2881,Ászár,Köztársaság útja,47,,POINT (47.50577 18.01817),Köztársaság utca 47.,,,,,,,,,,,,,,,,,,,delikat34@delikatkft.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,19:30:00,19:30:00,19:30:00,19:30:00,19:30:00,18:00:00,11:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:30; Sa 06:00-18:00; Su 07:00-11:00; PH off,47.50577,18.01817,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
685,2447,6,,Svaldi Bt - 3.számú Svaldi Élelmiszerbolt,1040,2890,Tata,Kocsi út,48,,POINT (47.64042 18.31247),Kocsi út 48.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,17:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:00; Sa 06:00-17:00; PH off,47.64042,18.31247,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
686,2637,6,,23.számú Kismegyer-Delikát Kft. CBA,1049,2900,Komárom,Vág utca,1,,POINT (47.74066 18.12185),Vág u. 1.,,,,,,,,,,,,,,,,,,+36 34 526 817,delikat23@delikatkft.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,19:30:00,19:30:00,19:30:00,19:30:00,19:30:00,13:00:00,11:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:30; Sa 06:00-13:00; Su 07:00-11:00; PH off,47.74066,18.12185,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
687,2122,6,,1.számú Delikát csemege CBA,1061,2943,Bábolna,Mészáros utca,1,,POINT (47.64039 17.98476),Mészáros u.1.,,,,,,,,,,,,,,,,,,+36 34 369 792,delikat1@delikatkft.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-18:00; Sa 06:00-13:00; PH off,47.64039,17.98476,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
688,3088,6,,CBA Silver Center,1085,3023,Petőfibánya,Bánya utca,2,,POINT (47.76369 19.70218),Bánya u. 2.,,,,,,,,,,,,,,,,,,+36 30 587 020,cbasilvercenter@gmail.com,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,18:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 06:00-18:00; Su 07:00-13:00; PH off,47.76369,19.70218,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
689,3628,6,,Telekosár ABC,1099,3047,Buják,Kossuth út,60,,POINT (47.8816 19.54197),Kossuth út 60.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,12:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-17:00; Sa 06:00-12:00; PH off,47.8816,19.54197,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
690,3602,6,,Élelmiszer vegyesbolt,1108,3064,Szurdokpüspöki,Szabadság köz,169,,POINT (47.86688 19.6969),Szabadság út 169.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,12:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-18:00; Sa 06:30-12:00; PH off,47.86688,19.6969,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
691,3594,6,,Falusi ABC,1115,3068,Mátraszőlős,Felszabadulás út,77,,POINT (47.95544 19.6887),Felszabadulás út 77.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,17:00:00,17:00:00,17:00:00,17:00:00,17:00:00,13:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-17:00; Sa 06:00-13:00; PH off,47.955419,19.688717,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,3446873465,OSM_object_type.node,3,0,2021-10-26 19:37:20.000000,"{'brand': 'CBA', 'brand:wikidata': 'Q779845', 'brand:wikipedia': 'en:CBA (food retail)', 'name': 'CBA', 'shop': 'convenience', 'source': 'turistautak.hu', 'source:date': '2011-07-10', 'url': 'http://turistautak.hu/poi.php?id=106971', 'wheelchair': 'yes'}",,2.65618779,False
692,3665,6,,CBA Kőhíd ABC,1227,3284,Tarnaméra,Árpád út,63,,POINT (47.64707 20.16094),Árpád út 63.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,17:30:00,17:30:00,17:30:00,17:30:00,17:30:00,12:00:00,11:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-17:30; Sa 06:00-12:00; Su 08:00-11:00; PH off,47.64707,20.16094,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
693,1767,6,,Élelmiszer Háztartási Üzlet,1758,4024,Debrecen,Kossuth utca,15,,POINT (47.52912 21.62763),Kossuth u. 15.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,19:30:00,19:30:00,19:30:00,19:30:00,19:30:00,14:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:30; Sa 06:00-14:00; PH off,47.52912,21.62763,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
694,1763,6,,Élelmiszer ABC,1764,4030,Debrecen,Ribizli utca,34,,POINT (47.49686 21.66204),Ribizli u. 34.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,19:30:00,19:30:00,19:30:00,19:30:00,20:00:00,14:00:00,11:00:00,,,,,,,,,,,,,,,,,False,Mo-Th 06:00-19:30; Fr 06:00-20:00; Sa 06:00-14:00; Su 07:00-11:00; PH off,47.49686,21.66204,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
695,3074,6,,Háziasszonyok Boltja,1787,4080,Hajdúnánás,Bocskai István utca,19,,POINT (47.84093 21.42773),Bocskai u. 19.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00:00,05:00:00,05:00:00,05:00:00,05:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 05:00-22:00; Sa-Su 06:00-22:00; PH off,47.84093,21.42773,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
696,3720,6,,PRÍMA Nyíradony,1869,4254,Nyíradony,Árpád tér,8,,POINT (47.69022 21.90366),Árpád tér 8.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,,,,,,,,,,,,,,,,,False,Mo-Su 06:00-21:00; PH off,47.69022,21.90366,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
697,3607,6,,MAZSOLA 2 ABC,2166,5081,Szajol,Táncsics út,31,,POINT (47.17332 20.29967),Táncsics Mihály u. 31.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,17:00:00,12:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:00; Sa 06:00-17:00; Su 07:00-12:00; PH off,47.17332,20.29967,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
